data hora_boletim,desc_tipo_acidente,desc_tempo,pavimento,desc_regional,origem_boletim,local_sinalizado,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,descricao_ups
01/01/2012 05:14,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,PAMPULHA       ,            ,,0060636703.00,0080454898.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 05:58,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,LESTE          ,            ,,0061162622.00,0079630858.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 06:42,CHOQUE MECANICO COM VITIMA                        ,  ,  ,CENTRO-SUL     ,            ,,0060968125.00,0079660569.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 06:54,CHOQUE MECANICO COM VITIMA                        ,CHUVA          ,ASFALTO        ,NORTE          ,PMMG           ,,0061111730.00,0080622771.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 07:48,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,CHUVA          ,ASFALTO        ,NORTE          ,            ,,0061034859.00,0080824052.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 08:50,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060784046.00,0080982846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 09:04,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,PAMPULHA       ,PMMG           ,,0060942867.00,0080254983.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 09:06,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NORTE          ,            ,,0061222057.00,0080537713.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 12:11,CHOQUE MECANICO COM VITIMA                        ,  ,  ,VENDA NOVA     ,            ,,0060645924.00,0081048180.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 13:42,ABALROAMENTO COM VITIMA                           ,  ,  ,LESTE          ,            ,,0061778356.00,0079714134.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 15:28,ABALROAMENTO COM VITIMA                           ,CHUVA          ,ASFALTO        ,VENDA NOVA     ,            ,SIM,0060605302.00,0080654346.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 15:38,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,BARREIRO       ,            ,,0060377577.00,0078841947.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 16:23,COLISAO DE VEICULOS COM VITIMA                    ,CHUVA          ,ASFALTO        ,VENDA NOVA     ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 18:04,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,CENTRO-SUL     ,            ,SIM,0061266295.00,0079609830.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 18:26,ABALROAMENTO COM VITIMA                           ,CHUVA          ,ASFALTO        ,NOROESTE       ,            ,SIM,0060440506.00,0079783553.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 18:41,COLISAO DE VEICULOS COM VITIMA                    ,CHUVA          ,ASFALTO        ,NOROESTE       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 18:51,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,VENDA NOVA     ,PMMG           ,,0060752144.00,0081218187.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 19:05,ABALROAMENTO COM VITIMA                           ,CHUVA          ,ASFALTO        ,BARREIRO       ,            ,,0060344874.00,0078921556.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 19:56,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NORTE          ,            ,,0061032209.00,0080549421.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 20:00,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NOROESTE       ,            ,,0060801979.00,0080065787.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 20:37,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,PAMPULHA       ,PMMG           ,,0060467900.00,0080902775.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 21:10,CHOQUE MECANICO COM VITIMA                        ,CHUVA          ,ASFALTO        ,CENTRO-SUL     ,            ,SIM,0061187972.00,0079508114.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 21:16,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,CHUVA          ,ASFALTO        ,CENTRO-SUL     ,            ,SIM,0061097790.00,0079749468.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 21:26,CHOQUE MECANICO COM VITIMA                        ,  ,  ,NORDESTE       ,            ,,0061536811.00,0080656864.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 21:53,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 22:01,ABALROAMENTO COM VITIMA                           ,CHUVA          ,ASFALTO        ,               ,            ,,0060540654.00,0079554901.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 22:26,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,            ,,0060358930.00,0079986691.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 23:00,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NORDESTE       ,            ,,0060682276.00,0079977324.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
01/01/2012 23:41,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,OESTE          ,PMMG           ,,0060830954.00,0079146312.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 00:27,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,BOM            ,ASFALTO        ,NORDESTE       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 03:20,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,LESTE          ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 06:03,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,,0060515369.00,0079773164.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 07:29,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,,0061180620.00,0080521652.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 08:00,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061179779.00,0079640690.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 08:15,CHOQUE MECANICO COM VITIMA                        ,  ,  ,CENTRO-SUL     ,            ,,0060966028.00,0079733074.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 08:44,CHOQUE MECANICO COM VITIMA                        ,BOM            ,ASFALTO        ,LESTE          ,            ,,0061425506.00,0079735837.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 09:27,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,            ,,0061001705.00,0079413379.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 09:58,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,CENTRO-SUL     ,PMMG           ,,0061169733.00,0079486180.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 10:56,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,CHUVA          ,ASFALTO        ,BARREIRO       ,            ,,0060444466.00,0079269167.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 11:05,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,            ,,0060619695.00,0079872532.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 11:30,QUEDA DE VEICULO COM VITIMA                       ,BOM            ,ASFALTO        ,CENTRO-SUL     ,            ,,0061195049.00,0079637999.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 12:06,ABALROAMENTO COM VITIMA                           ,  ,  ,               ,            ,,0060784046.00,0080982846.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 13:00,OUTROS COM VITIMA                                 ,  ,  ,NOROESTE       ,PMMG           ,,0060388848.00,0079358502.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 13:05,CHOQUE MECANICO COM VITIMA                        ,  ,  ,PAMPULHA       ,            ,,0060960048.00,0080206191.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 14:00,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,            ,,0061129277.00,0079725874.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 14:22,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,,0061138406.00,0079871696.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 14:30,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,LESTE          ,            ,,0061227971.00,0079748604.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 17:14,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,PMMG           ,,0060945426.00,0080247673.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 17:33,CHOQUE MECANICO COM VITIMA                        ,CHUVA          ,ASFALTO        ,NOROESTE       ,            ,,0060892703.00,0079994554.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 18:15,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,NOROESTE       ,            ,,0060932599.00,0079814380.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 18:36,ABALROAMENTO COM VITIMA                           ,CHUVA          ,ASFALTO        ,OESTE          ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 18:40,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,CENTRO-SUL     ,            ,,0061195049.00,0079637999.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 19:05,COLISAO DE VEICULOS COM VITIMA                    ,CHUVA          ,ASFALTO        ,CENTRO-SUL     ,            ,,0061091669.00,0079313583.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 19:32,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NORDESTE       ,            ,,0060984162.00,0080136603.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 19:59,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NOROESTE       ,            ,,0060557302.00,0079778328.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 20:22,OUTROS COM VITIMA                                 ,  ,  ,CENTRO-SUL     ,            ,,0060999077.00,0079650127.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 22:02,ABALROAMENTO COM VITIMA                           ,CHUVA          ,ASFALTO        ,NORTE          ,            ,,0061208582.00,0080613508.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
02/01/2012 22:50,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,            ,,0061110317.00,0079342258.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 01:31,CHOQUE MECANICO COM VITIMA                        ,CHUVA          ,ASFALTO        ,NORTE          ,            ,,0060594524.00,0081000011.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 06:22,COLISAO DE VEICULOS COM VITIMA                    ,CHUVA          ,ASFALTO        ,PAMPULHA       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 07:14,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,CHUVA          ,ASFALTO        ,LESTE          ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 07:15,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NOROESTE       ,            ,,0061010299.00,0079963120.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 07:59,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,PAMPULHA       ,            ,,0060775756.00,0080549906.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 08:07,ATROPELAMENTO DE ANIMAL COM VITIMA                ,CHUVA          ,ASFALTO        ,PAMPULHA       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 08:27,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,            ,,0060938834.00,0079801801.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 08:28,CHOQUE MECANICO COM VITIMA                        ,CHUVA          ,ASFALTO        ,CENTRO-SUL     ,            ,,0061179869.00,0079531350.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 09:28,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,            ,,0061429751.00,0079603326.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 09:30,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,CENTRO-SUL     ,            ,,0061113124.00,0079716285.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 10:12,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,            ,,0060508251.00,0079918449.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 11:49,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,CHUVA          ,ASFALTO        ,OESTE          ,            ,,0060566879.00,0079381610.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 12:02,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,            ,,0060350153.00,0080002963.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 12:07,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,NOROESTE       ,            ,,0060545681.00,0079561103.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 12:50,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,PAMPULHA       ,            ,,0060845152.00,0080386183.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 13:28,ABALROAMENTO COM VITIMA                           ,  ,  ,BARREIRO       ,            ,,0060437827.00,0078986868.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 13:54,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,            ,,0060990901.00,0079252000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 13:55,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061217853.00,0079645015.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 14:23,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,            ,,0061150357.00,0079704786.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 14:39,ABALROAMENTO COM VITIMA                           ,  ,  ,OESTE          ,            ,,0060766122.00,0079589270.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 14:58,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,            ,,0060987866.00,0080106641.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 14:59,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,OESTE          ,PMMG           ,,0060661518.00,0079365693.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 16:13,OUTROS COM VITIMA                                 ,  ,  ,CENTRO-SUL     ,            ,SIM,0061073167.00,0079693205.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 18:04,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,LESTE          ,            ,,0061231431.00,0079969331.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 18:28,COLISAO DE VEICULOS COM VITIMA                    ,BOM            ,ASFALTO        ,NORDESTE       ,            ,,0061517161.00,0080485671.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 18:55,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,SIM,0061172961.00,0080480553.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 19:44,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,            ,SIM,0061062634.00,0079744251.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 19:57,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,LESTE          ,PMMG           ,,0061467656.00,0079791127.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 21:07,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NOROESTE       ,PMMG           ,SIM,0060919495.00,0080027444.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 22:39,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,NOROESTE       ,CORPO DE BOMBEI,SIM,0060873368.00,0079840086.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
03/01/2012 23:52,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,LESTE          ,PMMG           ,SIM,0061257695.00,0079993735.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 07:15,QUEDA DE PESSOA DE VEICULO                        ,  ,  ,BARREIRO       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 07:45,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NOROESTE       ,            ,,0060747693.00,0079708172.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 07:51,QUEDA DE PESSOA DE VEICULO                        ,BOM            ,ASFALTO        ,NORTE          ,PMMG           ,SIM,0060831426.00,0080494129.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 08:30,OUTROS COM VITIMA                                 ,  ,  ,NORDESTE       ,PMMG           ,,0061227410.00,0079999096.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 08:59,ABALROAMENTO COM VITIMA                           ,  ,  ,VENDA NOVA     ,            ,,0060685840.00,0081206247.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 09:40,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,NORDESTE       ,PMMG           ,SIM,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 10:34,ABALROAMENTO COM VITIMA                           ,  ,  ,NORDESTE       ,            ,,0061145208.00,0080068541.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 10:35,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,            ,,0060906133.00,0079996327.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 10:41,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,            ,,0061115305.00,0079712457.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 12:40,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,CENTRO-SUL     ,PMMG           ,,0061201467.00,0079504356.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 12:42,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,BARREIRO       ,PMMG           ,SIM,0059955692.00,0079108216.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 12:48,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,CENTRO-SUL     ,            ,,0061159205.00,0079446364.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 13:01,ABALROAMENTO COM VITIMA                           ,BOM            ,ASFALTO        ,OESTE          ,            ,,0060648405.00,0079185204.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 13:03,CAPOTAMENTO/TOMBAMENTO COM VITIMA                 ,  ,  ,NORTE          ,            ,,0061316578.00,0080584579.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 13:14,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,BOM            ,ASFALTO        ,BARREIRO       ,            ,,0060399751.00,0078874730.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 13:16,ABALROAMENTO COM VITIMA                           ,NUBLADO        ,ASFALTO        ,PAMPULHA       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 13:19,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,  ,  ,NORDESTE       ,PMMG           ,SIM,0060987866.00,0080106641.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 13:45,ABALROAMENTO COM VITIMA                           ,NUBLADO        ,ASFALTO        ,PAMPULHA       ,PMMG           ,SIM,0060816369.00,0080590023.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 14:05,COLISAO DE VEICULOS COM VITIMA                    ,  ,  ,NOROESTE       ,PMMG           ,,0061003758.00,0079782749.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 14:28,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ,CHUVA          ,ASFALTO        ,NORDESTE       ,            ,,0061157014.00,0080166388.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 14:45,ABALROAMENTO COM VITIMA                           ,CHUVA          ,ASFALTO        ,NORDESTE       ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 16:00,ABALROAMENTO COM VITIMA                           ,  ,  ,CENTRO-SUL     ,            ,,0061008823.00,0079541258.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 16:10,COLISAO DE VEICULOS COM VITIMA                    ,NUBLADO        ,ASFALTO        ,OESTE          ,PMMG           ,NÃO,0060743618.00,0079199881.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 16:12,ABALROAMENTO COM VITIMA                           ,  ,  ,NOROESTE       ,            ,,0060610204.00,0079618836.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
04/01/2012 16:49,CHOQUE MECANICO COM VITIMA                        ,  ,  ,CENTRO-SUL     ,            ,,0000000000.00,0000000000.00,SIM,NÃO,ACIDENTE COM VÍTIMA NÃO FATAL
